rank,total_score,passes,source,listing_id,state,county,acres,price_usd,price_per_acre,title,url,lat,lon,score_state,score_acreage,score_price,score_water,score_access
1,0.7872,True,landwatch,425904284,MI,Berrien,245.0,66000.0,269.39,"Berrien Center, MI, 49102, Berrien County",https://www.landwatch.com/berrien-county-michigan-undeveloped-land-for-sale/pid/425904284,,,1.0,0.9,0.955,0.5,0.5
2,0.7847,True,landwatch,423216758,WI,Waushara,264.0,171800.0,650.76,"Auroraville, WI, 54923, Waushara County",https://www.landwatch.com/waushara-county-wisconsin-recreational-property-for-sale/pid/423216758,,,1.0,0.973,0.892,0.5,0.5
3,0.769,True,landwatch,422789478,MI,Chippewa,280.0,139999.0,500.0,"Trout Lake, MI, 49793, Chippewa County",https://www.landwatch.com/chippewa-county-michigan-recreational-property-for-sale/pid/422789478,,,1.0,0.867,0.917,0.5,0.5
4,0.765,True,landwatch,425527124,MN,Rock,283.0,139900.0,494.35,"Hills, MN, 56138, Rock County",https://www.landwatch.com/rock-county-minnesota-commercial-property-for-sale/pid/425527124,,,1.0,0.847,0.918,0.5,0.5
5,0.7643,True,landwatch,426474449,MI,Ontonagon,240.0,144000.0,600.0,"Ontonagon, MI, 49953, Ontonagon County",https://www.landwatch.com/ontonagon-county-michigan-undeveloped-land-for-sale/pid/426474449,,,1.0,0.867,0.9,0.5,0.5
6,0.7628,True,landwatch,423482951,MI,Marquette,252.0,249900.0,991.67,"Republic, MI, 49879, Marquette County",https://www.landwatch.com/marquette-county-michigan-recreational-property-for-sale/pid/423482951,,,1.0,0.947,0.835,0.5,0.5
7,0.7627,True,landwatch,425464461,IA,Clarke,233.0,98500.0,422.75,"Osceola, IA, 50213, Clarke County",https://www.landwatch.com/clarke-county-iowa-homes-for-sale/pid/425464461,,,1.0,0.82,0.93,0.5,0.5
8,0.7619,True,landandfarm,36749917,OK,Pushmataha,260.0,325000.0,1250.0,"Antlers, OK, 74523",https://www.landandfarm.com/property/260-acres-oklahoma-off-n4220-36749917/,,,1.0,1.0,0.792,0.5,0.5
9,0.7581,True,landwatch,424022360,MN,Saint Louis,249.0,249000.0,1000.0,"Duluth, MN, 55803, Saint Louis County",https://www.landwatch.com/saint-louis-county-minnesota-land-for-sale/pid/424022360,,,1.0,0.927,0.833,0.5,0.5
10,0.7569,True,landwatch,424131592,MI,Alger,240.0,181000.0,754.17,"Deerton, MI, 49822, Alger County",https://www.landwatch.com/alger-county-michigan-undeveloped-land-for-sale/pid/424131592,,,1.0,0.867,0.874,0.5,0.5
11,0.7548,True,landwatch,419870886,MI,Marquette,280.0,224000.0,800.0,"Ishpeming, MI, 49849, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/419870886,,,1.0,0.867,0.867,0.5,0.5
12,0.7508,True,landsearch,5177977,NE,Kimball,241.0,220000.0,912.86,"Kimball, NE 69145",https://www.landsearch.com/properties/kimball-ne-69145/5177977,,,1.0,0.873,0.848,0.5,0.5
13,0.7494,True,landwatch,424263930,MI,Marquette,240.0,218900.0,912.08,"Big Bay, MI, 49808, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/424263930,,,1.0,0.867,0.848,0.5,0.5
14,0.7478,True,landwatch,426565949,MI,Baraga,280.0,264900.0,946.07,"L'Anse, MI, 49946, Baraga County",https://www.landwatch.com/baraga-county-michigan-undeveloped-land-for-sale/pid/426565949,,,1.0,0.867,0.842,0.5,0.5
15,0.7457,True,landwatch,425765916,IN,Lake,5004.0,75000.0,14.99,"East Chicago, IN, 46312, Lake County",https://www.landwatch.com/lake-county-indiana-homes-for-sale/pid/425765916,,,1.0,0.65,0.998,0.5,0.5
16,0.7457,True,landwatch,426663518,ND,Ward,17010.0,262500.0,15.43,"Minot, ND, 58701, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426663518,,,1.0,0.65,0.997,0.5,0.5
17,0.7451,True,landwatch,426545162,ND,Ward,6250.0,169900.0,27.18,"Minot, ND, 58701, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426545162,,,1.0,0.65,0.995,0.5,0.5
18,0.7449,True,landwatch,426545313,MI,Allegan,15682.0,495000.0,31.56,"Saugatuck, MI, 49453, Allegan County",https://www.landwatch.com/allegan-county-michigan-lakefront-property-for-sale/pid/426545313,,,1.0,0.65,0.995,0.5,0.5
19,0.7446,True,landwatch,426645026,ND,Ward,14375.0,539000.0,37.5,"Surrey, ND, 58785, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426645026,,,1.0,0.65,0.994,0.5,0.5
20,0.7444,True,landwatch,426508289,MS,Holmes,3936.0,167000.0,42.43,"West, MS, 39192, Holmes County",https://www.landwatch.com/holmes-county-mississippi-recreational-property-for-sale/pid/426508289,,,1.0,0.65,0.993,0.5,0.5
21,0.7438,True,landwatch,426628225,NE,Kimball,480.0,456000.0,950.0,"Bushnell, NE, 69128, Kimball County",https://www.landwatch.com/kimball-county-nebraska-farms-and-ranches-for-sale/pid/426628225,,,1.0,0.849,0.842,0.5,0.5
22,0.7436,True,landandfarm,38304539,MS,Bolivar,13000.0,775000.0,59.62,"Beulah, MS, 38726",https://www.landandfarm.com/property/merigold-hunting-club-equity-share-38304539/,,,1.0,0.65,0.99,0.5,0.5
23,0.7429,True,landwatch,426545824,NY,Suffolk,7405.0,549999.0,74.27,"Shirley, NY, 11967, Suffolk County",https://www.landwatch.com/suffolk-county-new-york-homes-for-sale/pid/426545824,,,1.0,0.65,0.988,0.5,0.5
24,0.7426,True,landwatch,426663519,ND,Ward,7692.0,625000.0,81.25,"Minot, ND, 58701, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426663519,,,1.0,0.65,0.986,0.5,0.5
25,0.7422,True,landwatch,426174350,KS,Ellis,262.0,420000.0,1603.05,"Ellis, KS, 67637, Ellis County",https://www.landwatch.com/ellis-county-kansas-farms-and-ranches-for-sale/pid/426174350,,,1.0,0.987,0.733,0.5,0.5
26,0.7414,True,landwatch,420016677,MI,Marquette,480.0,480000.0,1000.0,"Michigamme, MI, 49861, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/420016677,,,1.0,0.849,0.833,0.5,0.5
27,0.741,True,landwatch,424954214,MS,Coahoma,7000.0,795000.0,113.57,"Clarksdale, MS, 38614, Coahoma County",https://www.landwatch.com/coahoma-county-mississippi-recreational-property-for-sale/pid/424954214,,,1.0,0.65,0.981,0.5,0.5
28,0.7407,True,landwatch,426484409,IL,Cook,7500.0,900000.0,120.0,"Oak Park, IL, 60304, Cook County",https://www.landwatch.com/cook-county-illinois-homes-for-sale/pid/426484409,,,1.0,0.65,0.98,0.5,0.5
29,0.7404,True,landwatch,425453299,NC,Carteret,7472.0,950000.0,127.14,"Stacy, NC, 28581, Carteret County",https://www.landwatch.com/carteret-county-north-carolina-recreational-property-for-sale/pid/425453299,,,1.0,0.65,0.979,0.5,0.5
30,0.7401,True,landwatch,425266342,NY,Suffolk,6147.0,815000.0,132.59,"Lindenhurst, NY, 11757, Suffolk County",https://www.landwatch.com/suffolk-county-new-york-homes-for-sale/pid/425266342,,,1.0,0.65,0.978,0.5,0.5
31,0.7401,True,landwatch,426545853,NY,Nassau,11265.0,1499000.0,133.07,"Sea Cliff, NY, 11579, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426545853,,,1.0,0.65,0.978,0.5,0.5
32,0.7392,True,landwatch,426106584,KY,Whitley,260.0,449000.0,1726.92,"Williamsburg, KY, 40769, Whitley County",https://www.landwatch.com/whitley-county-kentucky-recreational-property-for-sale/pid/426106584,,,1.0,1.0,0.712,0.5,0.5
33,0.7382,True,landwatch,426437302,KY,Greenup,3625.0,629000.0,173.52,"Ashland, KY, 41102, Greenup County",https://www.landwatch.com/greenup-county-kentucky-farms-and-ranches-for-sale/pid/426437302,,,1.0,0.65,0.971,0.5,0.5
34,0.7361,True,landwatch,425842846,KY,Wayne,278.0,348000.0,1251.8,"Monticello, KY, 42633, Wayne County",https://www.landwatch.com/wayne-county-kentucky-undeveloped-land-for-sale/pid/425842846,,,1.0,0.88,0.791,0.5,0.5
35,0.736,True,landwatch,426644029,NE,Cheyenne,483.0,529000.0,1095.24,"Sidney, NE, 69162, Cheyenne County",https://www.landwatch.com/cheyenne-county-nebraska-farms-and-ranches-for-sale/pid/426644029,,,1.0,0.845,0.817,0.5,0.5
36,0.7357,True,landandfarm,38314188,MS,Issaquena,5560.0,1250000.0,224.82,"Fitler, MS, 39159",https://www.landandfarm.com/property/magna-vista-3-38314188/,,,1.0,0.65,0.963,0.5,0.5
37,0.7357,True,landwatch,425588963,NY,Nassau,6000.0,1349000.0,224.83,"Elmont, NY, 11003, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/425588963,,,1.0,0.65,0.963,0.5,0.5
38,0.7357,True,landwatch,424335057,MS,Washington,1550.0,350000.0,225.81,"Winn Road Greenville, MS 38703",https://www.landwatch.com/washington-county-mississippi-hunting-property-for-sale/pid/424335057,,,1.0,0.65,0.962,0.5,0.5
39,0.7351,True,landwatch,423070928,MI,Ontonagon,463.0,449000.0,969.76,"Bruce Crossing, MI, 49912, Ontonagon County",https://www.landwatch.com/ontonagon-county-michigan-recreational-property-for-sale/pid/423070928,,,1.0,0.813,0.838,0.5,0.5
40,0.7342,True,landwatch,426508938,NY,Nassau,10000.0,2575000.0,257.5,"East Williston, NY, 11596, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426508938,,,1.0,0.65,0.957,0.5,0.5
41,0.734,True,landwatch,425972810,NY,Queens,2500.0,650000.0,260.0,"Jamaica, NY, 11412, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/425972810,,,1.0,0.65,0.957,0.5,0.5
42,0.7339,True,landwatch,426287542,TN,Hardeman,1840.0,485000.0,263.59,"Grand Junction, TN, 38039, Hardeman County",https://www.landwatch.com/hardeman-county-tennessee-recreational-property-for-sale/pid/426287542,,,1.0,0.65,0.956,0.5,0.5
43,0.7338,True,landwatch,426534096,NY,Queens,5000.0,1328000.0,265.6,"Bayside, NY, 11364, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/426534096,,,1.0,0.65,0.956,0.5,0.5
44,0.7335,True,landwatch,426177434,TN,Hardeman,1842.0,500000.0,271.44,"Grand Junction, TN, 38039, Hardeman County",https://www.landwatch.com/hardeman-county-tennessee-farms-and-ranches-for-sale/pid/426177434,,,1.0,0.65,0.955,0.5,0.5
45,0.7333,True,landwatch,426539596,IA,Clinton,360.0,7000.0,19.44,"DeWitt, IA, 52742, Clinton County",https://www.landwatch.com/clinton-county-iowa-undeveloped-land-for-sale/pid/426539596,,,1.0,0.593,0.997,0.5,0.5
46,0.733,True,landwatch,426426374,NY,Nassau,5500.0,1553000.0,282.36,"New Hyde Park, NY, 11040, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426426374,,,1.0,0.65,0.953,0.5,0.5
47,0.7325,True,landwatch,426013325,NY,Nassau,6000.0,1758000.0,293.0,"Great Neck, NY, 11021, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426013325,,,1.0,0.65,0.951,0.5,0.5
48,0.7322,True,landwatch,426171832,NY,Nassau,5500.0,1649000.0,299.82,"Valley Stream, NY, 11581, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426171832,,,1.0,0.65,0.95,0.5,0.5
49,0.7318,True,landwatch,424966038,MS,Warren,6500.0,2000000.0,307.69,"Vicksburg, MS, 39183, Warren County",https://www.landwatch.com/warren-county-mississippi-recreational-property-for-sale/pid/424966038,,,1.0,0.65,0.949,0.5,0.5
50,0.7313,True,landandfarm,39872858,KY,Breathitt,237.0,285000.0,1202.53,"Jackson, KY, 41339",https://www.landandfarm.com/property/land-jackson-ky-39872858/,,,1.0,0.847,0.8,0.5,0.5
51,0.731,True,landwatch,426416706,NJ,Middlesex,1851.0,599000.0,323.61,"South Plainfield, NJ, 07080, Middlesex County",https://www.landwatch.com/middlesex-county-new-jersey-homes-for-sale/pid/426416706,,,1.0,0.65,0.946,0.5,0.5
52,0.731,True,landwatch,425116119,MN,Becker,290.0,290000.0,1000.0,"Ogema, MN, 56569, Becker County",https://www.landwatch.com/becker-county-minnesota-recreational-property-for-sale/pid/425116119,,,1.0,0.8,0.833,0.5,0.5
53,0.7302,True,landwatch,426397057,NE,Cheyenne,440.0,375000.0,852.27,"Sidney, NE, 69162, Cheyenne County",https://www.landwatch.com/cheyenne-county-nebraska-farms-and-ranches-for-sale/pid/426397057,,,1.0,0.764,0.858,0.5,0.5
54,0.7295,True,landwatch,420841462,MI,Marquette,497.0,544900.0,1096.38,"Ishpeming, MI, 49849, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/420841462,,,1.0,0.815,0.817,0.5,0.5
55,0.7295,True,landwatch,423281374,MI,Schoolcraft,480.0,600000.0,1250.0,"Gulliver, MI, 49840, Schoolcraft County",https://www.landwatch.com/schoolcraft-county-michigan-undeveloped-land-for-sale/pid/423281374,,,1.0,0.849,0.792,0.5,0.5
56,0.7295,True,landwatch,425855961,NY,Queens,2640.0,938000.0,355.3,"Jamaica, NY, 11435, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/425855961,,,1.0,0.65,0.941,0.5,0.5
57,0.7293,True,landwatch,426668203,NY,Queens,2500.0,899000.0,359.6,"Richmond Hill, NY, 11419, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/426668203,,,1.0,0.65,0.94,0.5,0.5
58,0.7288,True,landwatch,425375939,NY,Saint Lawrence,261.0,499900.0,1915.33,"Oswegatchie, NY, 13670, Saint Lawrence County",https://www.landwatch.com/saint-lawrence-county-new-york-recreational-property-for-sale/pid/425375939,,,1.0,0.993,0.681,0.5,0.5
59,0.7287,True,landwatch,425618106,KY,Clay,461.0,500000.0,1084.6,"Manchester, KY, 40962, Clay County",https://www.landwatch.com/clay-county-kentucky-farms-and-ranches-for-sale/pid/425618106,,,1.0,0.808,0.819,0.5,0.5
60,0.7279,True,landwatch,426588492,NY,Nassau,1800.0,699000.0,388.33,"Long Beach, NY, 11561, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426588492,,,1.0,0.65,0.935,0.5,0.5
61,0.7278,True,landwatch,424131523,MI,Iron,240.0,328000.0,1366.67,"Iron River, MI, 49935, Iron County",https://www.landwatch.com/iron-county-michigan-undeveloped-land-for-sale/pid/424131523,,,1.0,0.867,0.772,0.5,0.5
62,0.727,True,landwatch,426343451,KY,Estill,486.0,610000.0,1255.14,"Irvine, KY, 40336, Estill County",https://www.landwatch.com/estill-county-kentucky-recreational-property-for-sale/pid/426343451,,,1.0,0.838,0.791,0.5,0.5
63,0.7267,True,landandfarm,39770061,NY,Queens,1920.0,795000.0,414.06,"Richmond Hill, NY, 11418",https://www.landandfarm.com/property/1-920-acres-in-queens-county-39770061/,,,1.0,0.65,0.931,0.5,0.5
64,0.7266,True,landwatch,425553461,NJ,Morris,999.0,275000.0,275.28,"Morris Plains, NJ, 07950, Morris County",https://www.landwatch.com/morris-county-new-jersey-homes-for-sale/pid/425553461,,,1.0,0.619,0.954,0.5,0.5
65,0.7266,True,landwatch,426600917,IL,Cook,1440.0,599900.0,416.6,"Mount Prospect, IL, 60056, Cook County",https://www.landwatch.com/cook-county-illinois-homes-for-sale/pid/426600917,,,1.0,0.65,0.931,0.5,0.5
66,0.7261,True,landwatch,426260646,IL,Cook,1440.0,615999.0,427.78,"Mount Prospect, IL, 60056, Cook County",https://www.landwatch.com/cook-county-illinois-homes-for-sale/pid/426260646,,,1.0,0.65,0.929,0.5,0.5
67,0.7252,True,landwatch,426055439,KS,Trego,236.0,306800.0,1300.0,"Ogallah, KS, 67656, Trego County",https://www.landwatch.com/trego-county-kansas-farms-and-ranches-for-sale/pid/426055439,,,1.0,0.84,0.783,0.5,0.5
68,0.7252,True,landwatch,424048390,MI,Marquette,280.0,398000.0,1421.43,"Republic, MI, 49879, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/424048390,,,1.0,0.867,0.763,0.5,0.5
69,0.7247,True,landwatch,426651248,NY,Queens,1967.0,899000.0,457.04,"Flushing, NY, 11355, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/426651248,,,1.0,0.65,0.924,0.5,0.5
70,0.7246,True,landandfarm,15568097,NY,Washington,265.0,499000.0,1883.02,"Fort Ann, NY, 12827",https://www.landandfarm.com/property/private-property-with-acreage-15568097/,,,1.0,0.967,0.686,0.5,0.5
71,0.7243,True,landwatch,426059489,NY,Kings,1800.0,838000.0,465.56,"Brooklyn, NY, 11234, Kings County",https://www.landwatch.com/kings-county-new-york-homes-for-sale/pid/426059489,,,1.0,0.65,0.922,0.5,0.5
72,0.724,True,landwatch,423417803,MN,Ramsey,6060.0,2850000.0,470.3,"Saint Paul, MN, 55116, Ramsey County",https://www.landwatch.com/ramsey-county-minnesota-homes-for-sale/pid/423417803,,,1.0,0.65,0.922,0.5,0.5
73,0.7229,True,landwatch,426108912,NY,Nassau,4000.0,1975000.0,493.75,"Long Beach, NY, 11561, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426108912,,,1.0,0.65,0.918,0.5,0.5
74,0.7214,True,landwatch,426589523,OK,Beaver,240.0,360000.0,1500.0,"Balko, OK, 73932, Beaver County",https://www.landwatch.com/beaver-county-oklahoma-farms-and-ranches-for-sale/pid/426589523,,,1.0,0.867,0.75,0.5,0.5
75,0.7214,True,landwatch,425614390,NY,Otsego,240.0,360000.0,1500.0,"Mount Vision, NY, 13810, Otsego County",https://www.landwatch.com/otsego-county-new-york-farms-and-ranches-for-sale/pid/425614390,,,1.0,0.867,0.75,0.5,0.5
76,0.7207,True,landwatch,426512348,VA,Tazewell,260.0,549900.0,2115.0,"Bluefield, VA, 24605, Tazewell County",https://www.landwatch.com/tazewell-county-virginia-recreational-property-for-sale/pid/426512348,,,1.0,1.0,0.647,0.5,0.5
77,0.7207,True,landwatch,426289687,NJ,Atlantic,929.0,395000.0,425.19,"Atlantic City, NJ, 08401, Atlantic County",https://www.landwatch.com/atlantic-county-new-jersey-undeveloped-land-for-sale/pid/426289687,,,1.0,0.624,0.929,0.5,0.5
78,0.7205,True,landwatch,426538142,IL,Lee,317.0,129900.0,409.78,"Dixon, IL, 61021, Lee County",https://www.landwatch.com/lee-county-illinois-homes-for-sale/pid/426538142,,,1.0,0.62,0.932,0.5,0.5
79,0.7199,True,landwatch,424104833,KY,Clinton,487.0,679000.0,1394.25,"Albany, KY, 42602, Clinton County",https://www.landwatch.com/clinton-county-kentucky-undeveloped-land-for-sale/pid/424104833,,,1.0,0.836,0.768,0.5,0.5
80,0.7197,True,landwatch,424409284,WI,Langlade,280.0,429900.0,1535.36,"Gleason, WI, 54435, Langlade County",https://www.landwatch.com/langlade-county-wisconsin-recreational-property-for-sale/pid/424409284,,,1.0,0.867,0.744,0.5,0.5
81,0.719,True,landwatch,423143058,MS,Chickasaw,240.0,372000.0,1550.0,"Houston, MS, 38841, Chickasaw County",https://www.landwatch.com/chickasaw-county-mississippi-timberland-property-for-sale/pid/423143058,,,1.0,0.867,0.742,0.5,0.5
82,0.719,True,landwatch,425668066,MI,Alcona,255.0,510000.0,2000.0,"Hubbard Lake, MI, 48762, Alcona County",https://www.landwatch.com/alcona-county-michigan-hunting-property-for-sale/pid/425668066,,,1.0,0.967,0.667,0.5,0.5
83,0.7189,True,landwatch,424131578,MI,Iron,288.0,378000.0,1312.5,"Amasa, MI, 49903, Iron County",https://www.landwatch.com/iron-county-michigan-land-for-sale/pid/424131578,,,1.0,0.813,0.781,0.5,0.5
84,0.7188,True,landwatch,425982338,AL,Tuscaloosa,223.0,233000.0,1044.84,"Northport, AL, 35475, Tuscaloosa County",https://www.landwatch.com/tuscaloosa-county-alabama-recreational-property-for-sale/pid/425982338,,,1.0,0.753,0.826,0.5,0.5
85,0.7187,True,landwatch,426151692,AR,Saint Francis,434.0,450000.0,1036.87,"Forrest City, AR, 72336, Saint Francis County",https://www.landwatch.com/saint-francis-county-arkansas-recreational-property-for-sale/pid/426151692,,,1.0,0.751,0.827,0.5,0.5
86,0.7186,True,landwatch,422463116,IL,Henderson,485.0,699000.0,1441.24,"Lomax, IL, 61454, Henderson County",https://www.landwatch.com/henderson-county-illinois-recreational-property-for-sale/pid/422463116,,,1.0,0.84,0.76,0.5,0.5
87,0.7183,True,landwatch,422540573,TX,Crockett,4652.0,2750000.0,591.14,"Ozona, TX, 76943, Crockett County",https://www.landwatch.com/crockett-county-texas-farms-and-ranches-for-sale/pid/422540573,,,1.0,0.65,0.901,0.5,0.5
88,0.7175,True,landwatch,424409233,MI,Schoolcraft,412.0,350000.0,849.51,"Gulliver, MI, 49840, Schoolcraft County",https://www.landwatch.com/schoolcraft-county-michigan-recreational-property-for-sale/pid/424409233,,,1.0,0.704,0.858,0.5,0.5
89,0.7171,True,landwatch,423674404,AL,Lamar,252.0,491500.0,1950.4,"Millport, AL, 35576, Lamar County",https://www.landwatch.com/lamar-county-alabama-recreational-property-for-sale/pid/423674404,,,1.0,0.947,0.675,0.5,0.5
90,0.7171,True,landwatch,425593813,KS,Osborne,247.0,445000.0,1801.62,"Osborne, KS, 67472, Osborne County",https://www.landwatch.com/osborne-county-kansas-farms-and-ranches-for-sale/pid/425593813,,,1.0,0.913,0.7,0.5,0.5
91,0.7169,True,landwatch,421213721,IL,Alexander,278.0,459910.0,1654.35,"Miller City, IL, 62962, Alexander County",https://www.landwatch.com/alexander-county-illinois-recreational-property-for-sale/pid/421213721,,,1.0,0.88,0.724,0.5,0.5
92,0.7167,True,landandfarm,38606732,OK,Ellis,478.0,717000.0,1500.0,"Gage, OK, 73843",https://www.landandfarm.com/property/478-acres-in-ellis-county-38606732/,,,1.0,0.845,0.75,0.5,0.5
93,0.7167,True,landwatch,423661813,SD,Bennett,478.0,717150.0,1500.31,"Batesland, SD, 57751, Bennett County",https://www.landwatch.com/bennett-county-south-dakota-farms-and-ranches-for-sale/pid/423661813,,,1.0,0.845,0.75,0.5,0.5
94,0.7167,True,landwatch,426665774,NY,Nassau,1597.0,998000.0,624.92,"Glen Cove, NY, 11542, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426665774,,,1.0,0.65,0.896,0.5,0.5
95,0.7164,True,landwatch,421529122,NE,Banner,410.0,350000.0,853.66,"Harrisburg, NE, 69345, Banner County",https://www.landwatch.com/banner-county-nebraska-farms-and-ranches-for-sale/pid/421529122,,,1.0,0.7,0.858,0.5,0.5
96,0.7156,True,landwatch,421037132,SD,Perkins,480.0,740000.0,1541.67,"Bison, SD, 57620, Perkins County",https://www.landwatch.com/perkins-county-south-dakota-farms-and-ranches-for-sale/pid/421037132,,,1.0,0.849,0.743,0.5,0.5
97,0.7147,True,landwatch,426565099,AL,Jackson,265.0,554000.0,2090.57,"Paint Rock, AL, 35764, Jackson County",https://www.landwatch.com/jackson-county-alabama-recreational-property-for-sale/pid/426565099,,,1.0,0.967,0.652,0.5,0.5
98,0.7137,True,landwatch,425771094,NC,Pender,239.0,390000.0,1631.8,"Burgaw, NC, 28425, Pender County",https://www.landwatch.com/pender-county-north-carolina-recreational-property-for-sale/pid/425771094,,,1.0,0.86,0.728,0.5,0.5
99,0.7136,True,landwatch,425256922,NY,Saint Lawrence,485.0,750000.0,1546.39,"Richville, NY, 13681, Saint Lawrence County",https://www.landwatch.com/saint-lawrence-county-new-york-farms-and-ranches-for-sale/pid/425256922,,,1.0,0.84,0.742,0.5,0.5
100,0.7131,True,landwatch,423934241,AR,Clark,240.0,402000.0,1675.0,"Arkadelphia, AR, 71923, Clark County",https://www.landwatch.com/clark-county-arkansas-recreational-property-for-sale/pid/423934241,,,1.0,0.867,0.721,0.5,0.5
101,0.7128,True,landwatch,419838325,NY,Saint Lawrence,300.0,324500.0,1081.67,"De Kalb Junction, NY, 13630, Saint Lawrence County",https://www.landwatch.com/saint-lawrence-county-new-york-farms-and-ranches-for-sale/pid/419838325,,,1.0,0.733,0.82,0.5,0.5
102,0.7124,True,landwatch,426644028,NY,Broome,258.0,575000.0,2228.68,"Windsor, NY, 13865, Broome County",https://www.landwatch.com/broome-county-new-york-recreational-property-for-sale/pid/426644028,,,1.0,0.987,0.629,0.5,0.5
103,0.7124,True,landwatch,426599980,IA,Clarke,207.0,145000.0,700.48,"Murray, IA, 50174, Clarke County",https://www.landwatch.com/clarke-county-iowa-homes-for-sale/pid/426599980,,,1.0,0.647,0.883,0.5,0.5
104,0.7121,True,landwatch,425294696,MN,Beltrami,280.0,474900.0,1696.07,"Grygla, MN, 56727, Beltrami County",https://www.landwatch.com/beltrami-county-minnesota-undeveloped-land-for-sale/pid/425294696,,,1.0,0.867,0.717,0.5,0.5
105,0.7121,True,landwatch,424487166,NY,Saint Lawrence,280.0,475000.0,1696.43,"Piercefield, NY, 12973, Saint Lawrence County",https://www.landwatch.com/saint-lawrence-county-new-york-homes-for-sale/pid/424487166,,,1.0,0.867,0.717,0.5,0.5
106,0.7121,True,landandfarm,33961796,AL,Washington,490.0,749995.0,1530.6,"Deer Park, AL, 36539",https://www.landandfarm.com/property/tibbie-490-acres-33961796/,,,1.0,0.83,0.745,0.5,0.5
107,0.7112,True,landwatch,425766105,KS,Rush,283.0,460000.0,1625.44,"Timken, KS, 67575, Rush County",https://www.landwatch.com/rush-county-kansas-farms-and-ranches-for-sale/pid/425766105,,,1.0,0.847,0.729,0.5,0.5
108,0.7105,True,landwatch,426106591,KS,Phillips,480.0,792000.0,1650.0,"Logan, KS, 67646, Phillips County",https://www.landwatch.com/phillips-county-kansas-farms-and-ranches-for-sale/pid/426106591,,,1.0,0.849,0.725,0.5,0.5
109,0.7102,True,landwatch,425673354,NC,Bertie,238.0,399000.0,1676.47,"Windsor, NC, 27983, Bertie County",https://www.landwatch.com/bertie-county-north-carolina-farms-and-ranches-for-sale/pid/425673354,,,1.0,0.853,0.721,0.5,0.5
110,0.71,True,landwatch,423218028,NE,Kimball,309.0,269000.0,870.55,"Bushnell, NE, 69128, Kimball County",https://www.landwatch.com/kimball-county-nebraska-farms-and-ranches-for-sale/pid/423218028,,,1.0,0.673,0.855,0.5,0.5
111,0.7099,True,landsearch,4492537,MI,Chippewa,364.0,199999.0,549.45,"Hulbert, MI 49748",https://www.landsearch.com/properties/s-hendrie-river-rd-hulbert-mi-49748/4492537,,,1.0,0.602,0.908,0.5,0.5
112,0.7095,True,landwatch,425080423,MI,Gogebic,431.0,517200.0,1200.0,"Watersmeet, MI, 49969, Gogebic County",https://www.landwatch.com/gogebic-county-michigan-undeveloped-land-for-sale/pid/425080423,,,1.0,0.744,0.8,0.5,0.5
113,0.7095,True,landwatch,423772120,NY,Saint Lawrence,432.0,523000.0,1210.65,"Colton, NY, 13625, Saint Lawrence County",https://www.landwatch.com/saint-lawrence-county-new-york-timberland-property-for-sale/pid/423772120,,,1.0,0.747,0.798,0.5,0.5
114,0.7079,True,landwatch,425447169,NY,Cattaraugus,268.0,574900.0,2145.15,"West Valley, NY, 14171, Cattaraugus County",https://www.landwatch.com/cattaraugus-county-new-york-recreational-property-for-sale/pid/425447169,,,1.0,0.947,0.642,0.5,0.5
115,0.7075,True,landwatch,421757351,NE,Kimball,312.0,260000.0,833.33,"Kimball, NE, 69128, Kimball County",https://www.landwatch.com/kimball-county-nebraska-farms-and-ranches-for-sale/pid/421757351,,,1.0,0.653,0.861,0.5,0.5
